what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606165284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606423862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606428965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606729737
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344606735498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344606743006
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344606746217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344606751015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344606781676
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344606793445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1344606798364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606820021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606843845
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344606851926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344606854237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344606856250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344606892011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607593551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607596325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607954803
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344607956696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1344607959907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344607962887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344608013002
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344608016232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344608016565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344608016600
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344608053696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344608056305
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344608250140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344608250282
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344608250288
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344608269949
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344608287537
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344608291098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344608326020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344608343497
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344608348113
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344608352587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344608356735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344608442342
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344608453188
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344608470638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344608479319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344608480904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344608483510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344608489771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608509927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608510427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608510510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608510593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608510677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608510761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608510844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608510927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608511011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608511094
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608511177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608511261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608511344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608511428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608511511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608511594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608511678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608511761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608511845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608511928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608512012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608512095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608512178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608512262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608512345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608512429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608512512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608512595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608512679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608512762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608512846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608512929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608513012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608513096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608513180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608513263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608513346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608513430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608513513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608513597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608513680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608513763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608513847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608513930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608514183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344608514478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344608516225
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344608517989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1344608520444
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344608523782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344608524067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344608524101
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344608639333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344608645604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344608713268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344608726793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344608729299
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344608740780
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344608749461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344608804556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344609746315
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344609747218
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344609749845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344609750134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344609750168
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344609760681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344609762394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344609866048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344609885334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344610711585
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344610715158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344610715450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344610716258
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344610751567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344610767409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344610779869
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344610781342
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344610786294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344610805410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344610863805
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344610864792
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344610867294
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344610871449
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344610873590
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344610876430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344610883249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344610903529
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344610905420
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344610909437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344610940559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344610957574
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344610958618
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344610961762
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344610992904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344610998296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344611086423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344611088228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344611259823
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344611262535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344611264449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344611633124
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344611636256
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344611638859
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344611641856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344611713362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344611722121
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344611745543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344611756477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344611930901
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344611935337
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344611944228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344611945533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344611988178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344611990568
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344612030700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344612030837
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344612030847
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344612052828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344612062693
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344612131084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344612131212
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1344612131612
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1344612132017
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344612132162
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344612132216
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344612132306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344612150466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344612403411
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344612407854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344612408146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344612408190
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344612454184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344612455614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344613090264
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344613093246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344613093557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344613094504
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344613098176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344613101402
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344613130895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344613131044
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344613131050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344613142841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344613168825
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344613171536
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344613179650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344613180831
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344613200556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344613200706
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344613200712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344613209891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344613370687
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344613374039
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344613385134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344613391512
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344613407682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344613407843
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344613407850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344613420156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344613421894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344613423711
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344613431126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344613431311
