what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344629172413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629182370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629246005
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344629250485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629252097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629275122
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344629278814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629301811
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344629315340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629315526
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344629315535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629323079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629368991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1344629373184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629378273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629380652
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1344629380726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629381385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629381428
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344629397104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629399541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629404446
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344629404925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629407813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629540534
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344629541988
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344629544175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629544459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629544495
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344629557353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629559371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629961103
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344629963201
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344629968194
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344629969207
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344629973207
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344629976293
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344629982661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629983744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344629996743
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344629998739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630011543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630020187
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344630020198
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344630025222
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344630030404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630035947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630038128
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1344630038165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630046451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630048797
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344630051841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630054147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630122776
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344630124268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630126781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630132531
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344630132538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630137610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630140188
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344630142230
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1344630150732
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344630150823
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344630150841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1344630150887
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344630155076
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344630155076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.closeAll",1344630155091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630158891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630161108
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630161256
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1344630162514
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1344630162537
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1344630162554
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1344630162584
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1344630162621
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1344630162647
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1344630162672
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1344630162672
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,20.0.2.v201207191942-407447,"overlay.com.android.ide.eclipse.adt.overlay",1344630162686
stopped,bundle,com.android.ide.eclipse.adt,20.0.2.v201207191942-407447,"com.android.ide.eclipse.adt",1344630162686
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1344630162710
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1344630162752
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1344630162784
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1344630162784
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1344630178333
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1344630178334
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1344630178359
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1344630178361
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1344630178362
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1344630178402
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1344630178403
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1344630178403
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1344630178404
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1344630178444
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1344630178444
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1344630178445
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1344630178445
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1344630178456
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1344630178457
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1344630178458
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1344630178502
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1344630178505
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1344630178524
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1344630178525
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1344630178601
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1344630178632
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1344630178632
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1344630178633
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1344630178657
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1344630178683
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1344630178700
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1344630178719
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1344630178735
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1344630178736
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1344630178737
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1344630178760
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1344630178762
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1344630178763
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1344630178773
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1344630178774
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1344630178774
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1344630178785
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1344630178794
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1344630178794
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1344630178795
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1344630178795
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1344630178796
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1344630178797
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1344630178798
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1344630178798
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1344630178828
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1344630178829
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1344630178830
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1344630178841
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1344630178867
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1344630178871
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1344630178872
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1344630178872
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1344630178877
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1344630178877
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1344630178878
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1344630178908
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1344630178956
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1344630178958
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1344630178983
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1344630178983
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1344630178984
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1344630178985
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1344630178986
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1344630178986
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1344630178987
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1344630178987
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1344630179013
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1344630179015
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1344630179027
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1344630179038
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1344630179039
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1344630179070
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1344630179080
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1344630179083
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1344630179088
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1344630179093
started,bundle,com.android.ide.eclipse.adt,20.0.2.v201207191942-407447,"com.android.ide.eclipse.adt",1344630179094
started,bundle,com.android.ide.eclipse.base,20.0.2.v201207191942-407447,"com.android.ide.eclipse.base",1344630179094
started,bundle,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms",1344630179094
started,bundle,com.android.ide.eclipse.traceview,20.0.2.v201207191942-407447,"com.android.ide.eclipse.traceview",1344630179095
os,sysinfo,,,"macosx",1344630179098
arch,sysinfo,,,"x86_64",1344630179098
ws,sysinfo,,,"cocoa",1344630179098
locale,sysinfo,,,"en_US",1344630179098
processors,sysinfo,,,"8",1344630179098
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1344630179098
java.runtime.version,sysinfo,,,"1.6.0_33-b03-424-11M3720",1344630179098
java.specification.name,sysinfo,,,"Java Platform API Specification",1344630179098
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1344630179098
java.specification.version,sysinfo,,,"1.6",1344630179098
java.vendor,sysinfo,,,"Apple Inc.",1344630179098
java.version,sysinfo,,,"1.6.0_33",1344630179098
java.vm.info,sysinfo,,,"mixed mode",1344630179098
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1344630179098
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1344630179098
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1344630179098
java.vm.specification.version,sysinfo,,,"1.0",1344630179098
java.vm.vendor,sysinfo,,,"Apple Inc.",1344630179098
java.vm.version,sysinfo,,,"20.8-b03-424",1344630179098
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1344630179113
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1344630179777
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1344630181287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630227284
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344630227289
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1344630229569
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1344630231922
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1344630231925
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344630234436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630234765
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1344630234796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630235650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630236082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630506421
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1344630511390
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1344630511525
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344630512804
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344630512963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630513247
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344630594101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630594237
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344630594246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344630628229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344866678356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344866680938
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344872866816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344872866978
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344872866986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344872870008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344872877877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344872883036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344879972019
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1344879974304
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1344879974722
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1344879976030
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344879978448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344879978790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344879978829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344879982384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344879984765
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1344879984801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344879985473
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1344879985784
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1344879985904
