what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541710152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541710236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541710319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541710403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541710486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541710798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541711046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541711326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344541722181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344541724438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541730366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541730866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541730961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541731033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541731116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541731204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541731283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541731373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541731450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541731710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541731950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541732166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344541732471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344541742731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344541770781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344541779450
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344541780768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1344541783469
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344541788762
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344541795311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344541800815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344541828195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344541835674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344541841142
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344541886734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344541897231
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344541899363
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344541903494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344541910356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344541926902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344541944772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344541958997
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344541962549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344541966607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344541970475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344541972776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344541977284
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344541978329
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344541980744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344541984250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344542001939
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344542025412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344542026773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344542096199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1344542099207
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344542104747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344542161693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344542229912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1344542240483
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344542243346
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344542277977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344542337682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344542341110
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344542356227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344542381603
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344542383458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344542389178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344542402285
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344542404078
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344542407285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344542413686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344542447660
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344542479672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344542481014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344542484126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344542485580
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344542487071
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344542490005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344542492867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344542513543
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344542516123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344542518551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344542519690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344542543667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344542547803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344542553197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344542557185
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344542570525
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344542573517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344542583353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344542589531
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344542591533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1344542593855
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344542598975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344542602058
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344542605254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344542606896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344542627018
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344542629389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344542638626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344542641086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344542642727
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344542644764
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344542647172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344542649200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344542666249
error,log,,,"Resource '/CLS_Signup/assets/www/index.html' already exists.",1344542668616
error,log,,,"Resource '/CLS_Signup/assets/www/index.html' already exists.",1344542668669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344542668827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344542668879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344542671846
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344542672645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344542674147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344542675053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344542678814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344542695041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344542699687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344542701978
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344542706268
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344542711073
