what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297172504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297210115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297219360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297316125
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344297317869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297322900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297342934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297349254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297364797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297370971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297376660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297378368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297396567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297398554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297439809
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344297441651
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344297447836
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344297450084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297450378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297451358
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344297459977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297466953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297475260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297505256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297591388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297594829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297613079
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344297616361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297616654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297616703
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344297623263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297635428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297641064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297666706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297831242
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344297833011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297838143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297900817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297907660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297917765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344297918947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344298193950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344298197793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344298470902
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344298472513
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344298474211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344298474507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344298474549
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344298495984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344298508533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344298515767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344298543204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344298655962
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344298659488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344298659785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344298659831
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344298674444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344298686992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344298695610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344298728751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344298829310
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344298842419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344298849686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344298851767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344298888969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299046503
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344299050085
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344299051036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344299063647
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344299088906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344299093827
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344299096298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344299102054
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344299103214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344299105067
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344299106281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344299110925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344299123320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299128861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299140932
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344299145246
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344299147428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299147789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299148774
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344299154984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344299171194
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344299178029
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344299180784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299181109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299182210
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344299188267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299196196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299208814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299222771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299254644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299258754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299279169
opened,editor,com.android.ide.eclipse.adt,20.0.2.v201207191942-407447,"com.android.ide.eclipse.editors.CommonXmlEditor",1344299283652
activated,editor,com.android.ide.eclipse.adt,20.0.2.v201207191942-407447,"com.android.ide.eclipse.editors.CommonXmlEditor",1344299283672
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344299283774
activated,editor,com.android.ide.eclipse.adt,20.0.2.v201207191942-407447,"com.android.ide.eclipse.editors.CommonXmlEditor",1344299285590
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344299285718
closed,editor,com.android.ide.eclipse.adt,20.0.2.v201207191942-407447,"com.android.ide.eclipse.editors.CommonXmlEditor",1344299285718
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344299287076
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344299291691
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344299291709
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344299300306
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344299300718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1344299308676
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344299309915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344299312767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344299315395
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344299317183
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344299318847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299322457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299330359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344299330410
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344299330452
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344299332504
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344299338253
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344299341268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299341578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299342997
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344299349639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299354478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299367544
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344299378624
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344299388623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299395670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299397704
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344299398808
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344299406191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299410381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299412066
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344299422622
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344299426110
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344299463457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1344299475785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344299480558
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344299482368
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344299485223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299485535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299486646
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344299493360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299510500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299515540
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344299524312
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344299540507
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344299567602
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344299583976
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344299586927
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344299594243
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344299620148
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344299635423
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299642222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299710843
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344299712527
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344299716290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299716584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299717597
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344299722817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299724607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299792182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299795708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299835548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299839943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299854338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299855851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299915790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299928558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299930771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344299951695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344300170523
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344300179343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344300195513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344302852420
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344302854242
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344302863951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344302871271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344303181613
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344303190212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344303208384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344303213813
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344303217588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344303225022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344303230485
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1344303230529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344303230967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344303233815
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344303238850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344303240102
