what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543213377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543213917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543214341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543214813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543218065
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344543220119
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344543222244
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344543225271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344543237807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344543244690
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344543250925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344543256362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344543260614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344543261784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344543271624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344543276835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344543277597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344543314769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344543316171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344543318522
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344543320788
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344543324487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344543334060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344543492157
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344543495357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344543495865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344543498183
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344543499818
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344543503992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344543514958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344543577140
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344543582563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344543588604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344543605161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344543608442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344543612173
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344543614979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344543616310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344543619658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344543683671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344543686707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344543696943
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344543699204
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344543706518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344543709523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344543804054
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344543806491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344543809107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344543814063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344543815336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543830004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543830195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543830387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543830572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543830772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543830979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543831204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543831459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344543849442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344543850676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344543852676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344543854116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543877306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543877806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543877890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543877973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543878250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543878546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344543878986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344543881578
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344543883999
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344543886518
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344543897893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344543900325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544034686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544037835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544211447
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344544214217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344544216523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344544218234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544244963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544265544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344544267041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344544276705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344544289274
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344544292533
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344544295688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544297466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544496029
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344544498508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344544500922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544520017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544549293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344544552824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344544553324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344544553408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344544553491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344544553576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344544553929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344544554177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344544554409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344544554608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344544554808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344544554999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344544555192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344544555384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344544555584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344544555816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344544556104
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344544621187
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344544625790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344544637966
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344544639570
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344544643079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544653613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544661506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544663863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544806509
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344544807484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344544811085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344544827177
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344544847540
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344544851152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544861682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544902865
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344544905549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344544909722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544912608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544926544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544934496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544944637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344544946060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344545490697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344545492762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344545946864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344545951132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344546282033
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344546327114
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344546406960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344546427358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344546468571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344546471492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344546934698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344546939922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344546951356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344546952669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344546953084
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344546959947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344546974971
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344546976226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344546979564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344547001834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344547007516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344547012930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344547014547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344547022175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344547025305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344547033151
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344547035907
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344547039304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547039591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547040636
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344547047350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547055553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547090301
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344547090936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344547092956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547108834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547155391
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344547160918
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344547164250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547164546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547167742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547169812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547191654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547206215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547208586
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344547218220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547226826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547304702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1344547307798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344547310779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344547340408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547374900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547395052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344547395769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547399349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547403962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344547407256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344547435934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547439285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547475493
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344547478286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344547487164
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344547489142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344547494192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344547503244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344547504776
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344547507142
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344547511318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547513760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547592158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547608262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547618955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547629108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547634279
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344547642305
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344547644721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344547652048
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344547653675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344547656057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344547660661
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344547662630
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344547666243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547669774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547727261
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344547733916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344547735607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344547737512
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344547743721
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344547746377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547751923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547772820
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344547777723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1344547780461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344547793406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344547801630
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344547803594
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344547807465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547808628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547863408
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344547898842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344547903607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344547972689
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344547975092
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344547977364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344547992475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344548011247
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344548014617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344548195845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344548402031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344548409699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344548411099
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344548412777
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1344548415330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344548415625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344548416449
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1344548420666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344548431111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344548471819
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344549322604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344549328956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344549338704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344549352565
